user_id	original_image	face_id	age	gender	x	y	dx	dy	tilt_ang	fiducial_yaw_angle	fiducial_score
7464014@N04	10091741263_04fce74141_o.jpg	965	(25, 32)	m	933	0	1515	1585	75	-30	61
7464014@N04	10142610614_3b25cec7f9_o.jpg	962	(25, 32)	m	1424	1466	383	382	0	0	196
7464014@N04	10144273825_5a8cb21dbf_o.jpg	962	(25, 32)	m	148	661	369	370	5	0	95
7464014@N04	10109048973_b50d609905_o.jpg	962	(25, 32)	m	325	188	124	124	0	-30	12
7464014@N04	10105123463_3a097ba3f3_o.jpg	961	(25, 32)	f	778	232	236	236	5	30	7
7464014@N04	10105123463_3a097ba3f3_o.jpg	962	(25, 32)	m	640	225	200	200	0	0	30
7464014@N04	10091475903_a48accb72a_o.jpg	965	(25, 32)	m	2726	889	421	421	10	15	15
7464014@N04	10209797293_3d58bd06e0_o.jpg	965	(25, 32)	m	2267	913	319	318	10	15	24
7464014@N04	10107743844_d4d39b379b_o.jpg	965	(25, 32)	m	2210	683	338	338	0	0	13
7464014@N04	10209576364_e037a82e9a_o.jpg	962	(25, 32)	m	1329	1558	261	262	0	0	170
7464014@N04	10108769726_0d7beeb73c_o.jpg	962	(25, 32)	m	368	61	276	275	-10	0	134
7464014@N04	10218589876_39ccd02241_o.jpg	962	(25, 32)	m	2032	712	643	644	5	15	11
7464014@N04	10282076955_ac3f47b848_o.jpg	962	(25, 32)	m	148	659	369	370	0	0	107
7464014@N04	10144134984_4faefaff2c_o.jpg	961	(25, 32)	f	1421	782	306	306	-5	0	170
7464014@N04	10104757956_8a65381b9e_o.jpg	965	(25, 32)	m	737	291	140	140	-5	0	9
7464014@N04	10209701006_9449993b52_o.jpg	964	(60, 100)	m	1981	862	286	287	10	0	47
7464014@N04	10107740884_873d3c4428_o.jpg	965	(25, 32)	m	1759	694	339	339	0	0	8
7464014@N04	10105705004_044dfa89a9_o.jpg	962	(25, 32)	m	825	148	794	793	-10	0	81
7464014@N04	10104926256_c12eda1b13_o.jpg	963	(25, 32)	m	302	204	268	268	20	0	62
7464014@N04	10091646904_4c8abd5c70_o.jpg	964	(60, 100)	m	782	141	216	216	-20	30	19
7464014@N04	10218579856_808692352b_o.jpg	966	(48, 53)	f	1048	599	708	707	5	0	10
7464014@N04	10104536425_713aa169df_o.jpg	965	(25, 32)	m	850	274	140	141	5	30	10
7464014@N04	10107671555_70c8739772_o.jpg	965	(25, 32)	m	2726	889	421	421	10	15	15
7464014@N04	10142662674_9fe9bbb02d_o.jpg	964	(60, 100)	m	2505	462	682	682	-10	30	59
7464014@N04	10275331166_1cdaaf2152_o.jpg	961	(25, 32)	f	1544	1767	650	650	5	30	112
7464014@N04	10107616374_9642ced9b9_o.jpg	962	(25, 32)	m	1329	1558	261	262	0	0	170
7464014@N04	10283964936_9975400cd0_o.jpg	961	(25, 32)	f	392	589	1542	1543	0	0	6
7464014@N04	10142274875_4c11759b50_o.jpg	962	(25, 32)	m	1953	846	243	242	5	0	103
7464014@N04	10273223106_2e58a79be1_o.jpg	961	(25, 32)	f	561	755	1294	1294	-5	45	54
7464014@N04	10218583226_cede706879_o.jpg	964	(60, 100)	m	2573	439	651	651	5	30	61
7464014@N04	10142877646_e05f602593_o.jpg	964	(60, 100)	m	0	500	506	516	0	-15	30
7464014@N04	10142877646_e05f602593_o.jpg	966	(48, 53)	f	908	513	453	452	0	0	100
7464014@N04	10142877646_e05f602593_o.jpg	967	None	f	1517	121	242	242	15	45	75
7464014@N04	10107867364_0a9e95e4b1_o.jpg	963	(25, 32)	m	975	661	835	835	20	0	52
7464014@N04	10105018734_c026728659_o.jpg	964	(60, 100)	m	258	200	244	244	-5	0	55
7464014@N04	10144077104_57304bcce7_o.jpg	961	(25, 32)	f	1544	1767	650	650	5	30	112
7464014@N04	10143832355_83fef16172_o.jpg	961	(25, 32)	f	1086	1010	383	382	0	0	178
7464014@N04	10143832355_83fef16172_o.jpg	969	None	f	1026	844	306	306	5	30	10
7464014@N04	10339749405_82d1ccd9da_o.jpg	968	(25, 32)	m	659	527	453	453	5	-45	25
7464014@N04	10339749405_82d1ccd9da_o.jpg	965	(25, 32)	m	1131	645	357	357	0	0	76
7464014@N04	10238348785_4152f49e40_o.jpg	962	(25, 32)	m	1238	140	797	797	-10	0	97
7464014@N04	10216145804_dca0bf75e1_o.jpg	965	(25, 32)	m	1759	694	339	339	0	0	8
7464014@N04	10108854664_20bffaaf06_o.jpg	961	(25, 32)	f	411	214	416	417	-10	0	173
7464014@N04	10143750874_7bdf0fc0ea_o.jpg	962	(25, 32)	m	1228	82	867	867	0	0	90
7464014@N04	10091394195_292f70d749_o.jpg	965	(25, 32)	m	2808	910	433	433	10	15	29
7464014@N04	10091394195_292f70d749_o.jpg	964	(60, 100)	m	2333	1163	293	293	5	0	23
7464014@N04	10142314254_8e96a97459_o.jpg	962	(25, 32)	m	962	1311	427	427	-15	0	76
7464014@N04	10142314254_8e96a97459_o.jpg	963	(25, 32)	m	0	927	181	242	-5	0	75
7464014@N04	10216340663_bba4e27f01_o.jpg	965	(25, 32)	m	2177	693	331	331	-5	0	9
7464014@N04	10108053956_bac53b6a6b_o.jpg	964	(60, 100)	m	2505	462	682	682	-10	30	59
7464014@N04	10209695816_7d06dc5251_o.jpg	965	(25, 32)	m	2726	889	421	421	10	15	15
7464014@N04	10108017815_2f1e4e90f9_o.jpg	964	(60, 100)	m	2573	439	651	651	5	30	61
7464014@N04	10282066345_f8e5ab98d1_o.jpg	961	(25, 32)	f	686	918	1320	1319	-10	0	59
7464014@N04	10235793936_acb586f599_o.jpg	961	(25, 32)	f	1086	1010	383	382	0	0	178
7464014@N04	10235793936_acb586f599_o.jpg	969	None	f	1026	844	306	306	5	30	10
7464014@N04	10105727365_1f2d1e0d31_o.jpg	961	(25, 32)	f	1086	1010	383	382	0	0	178
7464014@N04	10105727365_1f2d1e0d31_o.jpg	969	None	f	1026	844	306	306	5	30	10
7464014@N04	10104533065_62b2a25688_o.jpg	965	(25, 32)	m	879	284	136	137	10	30	28
7464014@N04	10142608744_b1db9a72e6_o.jpg	962	(25, 32)	m	1306	1512	427	427	0	0	196
7464014@N04	10104471404_2ec419d6a5_o.jpg	964	(60, 100)	m	315	88	216	216	15	0	76
7464014@N04	10107925054_212fa797c7_o.jpg	962	(25, 32)	m	1424	1466	383	382	0	0	196
7464014@N04	10339749714_f2db0688f5_o.jpg	968	(25, 32)	m	675	473	459	459	0	-15	49
7464014@N04	10339749714_f2db0688f5_o.jpg	965	(25, 32)	m	1184	623	382	382	10	0	48
7464014@N04	10107735354_839ab6f3c7_o.jpg	962	(25, 32)	m	962	1311	427	427	-15	0	76
7464014@N04	10107735354_839ab6f3c7_o.jpg	963	(25, 32)	m	0	927	181	242	-5	0	75
11008464@N06	9403686702_269141c906_o.jpg	970	(0, 2)	f	890	806	938	937	10	0	71
11008464@N06	11307705893_5921f3425d_o.jpg	970	(0, 2)	f	1066	1738	408	408	0	0	62
11008464@N06	9666647815_ecc18eb493_o.jpg	970	(0, 2)	f	1345	1034	585	585	-5	-45	17
11008464@N06	9231725791_ea932fc3c3_o.jpg	970	(0, 2)	f	88	68	616	616	10	0	117
11008464@N06	9772806382_d9297e4e40_o.jpg	970	(0, 2)	f	62	143	898	969	-10	0	67
11008464@N06	8981681033_505a5367d2_o.jpg	971	(38, 43)	m	624	498	670	670	5	0	93
11008464@N06	8981681033_505a5367d2_o.jpg	972	(25, 32)	f	1013	905	587	586	-20	30	185
11008464@N06	9563707425_cf460b1f31_o.jpg	970	(0, 2)	f	112	464	776	776	0	0	110
11008464@N06	9669868480_880a5e53af_o.jpg	970	(0, 2)	f	1024	1512	415	414	-10	-15	14
11008464@N06	9495805618_4f5494fbfe_o.jpg	970	(0, 2)	f	0	31	2017	2295	10	0	138
11008464@N06	8981675689_82dc67f3e9_o.jpg	973	(25, 32)	m	1953	706	740	739	-10	15	115
11008464@N06	8981675689_82dc67f3e9_o.jpg	971	(38, 43)	m	384	597	720	721	0	-15	22
11008464@N06	8982867546_91f55f9b14_o.jpg	973	(25, 32)	m	911	329	797	797	5	0	100
11008464@N06	8982867546_91f55f9b14_o.jpg	974	(25, 32)	m	1526	463	670	670	-5	0	117
11008464@N06	11547371305_5d6dbb5689_o.jpg	973	(25, 32)	m	1026	333	892	892	-5	15	115
11008464@N06	9519492286_c63f742a79_o.jpg	970	(0, 2)	f	953	627	854	855	-10	30	120
11008464@N06	9666583099_18afb12671_o.jpg	970	(0, 2)	f	1402	1479	612	612	0	-15	40
11008464@N06	11307705336_8bf5b23635_o.jpg	973	(25, 32)	m	114	0	846	821	-5	15	28
11008464@N06	11307705336_8bf5b23635_o.jpg	970	(0, 2)	f	66	597	752	683	-5	0	43
11008464@N06	9016616344_840fd94012_o.jpg	975	(25, 32)	f	766	648	1682	1938	5	-45	9
11008464@N06	9475384040_4fc5f77817_o.jpg	970	(0, 2)	f	0	159	809	1056	-20	0	9
11008464@N06	9403683010_56cd942cde_o.jpg	970	(0, 2)	f	981	867	842	841	-5	0	91
11008464@N06	8776054890_3b1e3cfbf9_o.jpg	970	(0, 2)	f	1056	986	682	682	-5	-30	31
11008464@N06	9215613171_c6558a9035_o.jpg	970	(0, 2)	f	201	452	581	580	5	0	56
11008464@N06	10193122323_12464f420f_o.jpg	970	(0, 2)	f	1203	1082	440	440	20	15	36
11008464@N06	11548175825_287f338b87_o.jpg	973	(25, 32)	m	1026	333	892	892	-5	15	116
11008464@N06	9710199725_0504702f8d_o.jpg	970	(0, 2)	f	411	63	476	476	10	0	134
11008464@N06	9710199129_54c94d4c5c_o.jpg	970	(0, 2)	f	177	372	432	432	0	0	74
11008464@N06	9919263973_0b3cac5b6b_o.jpg	970	(0, 2)	f	1227	753	261	262	10	0	43
11008464@N06	9576419367_d9d6cd4497_o.jpg	970	(0, 2)	f	691	554	638	638	-25	0	41
11008464@N06	8651295821_6423c9ae78_o.jpg	970	(0, 2)	f	828	916	976	975	5	0	58
11008464@N06	11307619876_1b35e78e04_o.jpg	970	(0, 2)	f	1502	1683	294	293	5	0	59
11008464@N06	8629254077_97efd0f26c_o.jpg	970	(0, 2)	f	2110	398	981	982	-10	-15	98
11008464@N06	8982868842_9de058a7e3_o.jpg	971	(38, 43)	m	957	503	906	905	-10	30	106
11008464@N06	8982868842_9de058a7e3_o.jpg	974	(25, 32)	m	474	792	753	752	0	0	121
11008464@N06	9516704339_dbc8293363_o.jpg	970	(0, 2)	f	0	486	780	780	10	0	98
11008464@N06	8703698874_284a82c23a_o.jpg	970	(0, 2)	f	1354	1372	415	414	0	30	6
11008464@N06	9669886864_f8aa2ca32d_o.jpg	970	(0, 2)	f	568	177	500	500	10	0	62
11008464@N06	9666579823_d7f08a2c65_o.jpg	970	(0, 2)	f	1021	255	1587	1587	5	30	75
11008464@N06	11345749496_2a9346080c_o.jpg	970	(0, 2)	f	0	0	960	1280	10	0	51
11008464@N06	9403702086_341ee9319c_o.jpg	970	(0, 2)	f	693	1298	344	345	-10	0	76
11008464@N06	8702599241_deaff52549_o.jpg	970	(0, 2)	f	846	782	1084	1084	-5	0	27
11008464@N06	9060763543_d2bd7b7ab7_o.jpg	973	(25, 32)	m	233	309	727	833	15	0	38
11008464@N06	9060763543_d2bd7b7ab7_o.jpg	970	(0, 2)	f	0	424	588	652	0	0	49
11008464@N06	10906354064_8290a2dd16_o.jpg	973	(25, 32)	m	398	24	480	481	0	0	86
11008464@N06	9146011445_5cfc504b92_o.jpg	970	(0, 2)	f	655	790	1370	1371	10	0	51
11008464@N06	9666653755_4045882b4c_o.jpg	970	(0, 2)	f	1361	677	650	650	0	0	78
11008464@N06	8636541766_52516bbec8_o.jpg	970	(0, 2)	f	1085	910	440	439	-5	-45	24
11008464@N06	9062993458_2e9e0b7576_o.jpg	975	(25, 32)	f	377	384	576	576	-5	30	110
11008464@N06	9062993458_2e9e0b7576_o.jpg	970	(0, 2)	f	304	568	324	323	0	0	61
11008464@N06	8630369682_5793a6b6f5_o.jpg	970	(0, 2)	f	2248	647	325	325	-5	0	116
11008464@N06	8635435129_7581826482_o.jpg	970	(0, 2)	f	906	1109	421	421	0	0	77
11008464@N06	8702585353_ff38855cb9_o.jpg	970	(0, 2)	f	1235	720	408	408	-10	0	25
11008464@N06	9472598939_696ebcc39b_o.jpg	970	(0, 2)	f	2044	962	268	268	20	0	90
11008464@N06	9472598939_696ebcc39b_o.jpg	976	(8, 12)	f	1035	443	268	267	0	0	26
11008464@N06	9475390814_928a788bd5_o.jpg	976	(8, 12)	f	1633	678	344	345	-10	15	83
11008464@N06	8734030108_31ed12bc6f_o.jpg	970	(0, 2)	f	478	855	848	848	-25	0	60
11008464@N06	8702570349_6628e7d88f_o.jpg	970	(0, 2)	f	1216	847	427	428	-20	-15	12
11008464@N06	9234509970_3cef286a7d_o.jpg	970	(0, 2)	f	215	81	725	724	-10	0	139
11008464@N06	8883037056_2834a72fb2_o.jpg	970	(0, 2)	f	992	964	670	669	-15	0	75
11008464@N06	11345677215_7c1eb8f157_o.jpg	970	(0, 2)	f	88	240	860	861	15	0	91
11008464@N06	8734042902_e57d0fcae7_o.jpg	970	(0, 2)	f	1144	1941	280	280	5	-30	57
11008464@N06	8702588299_0756370f4c_o.jpg	975	(25, 32)	f	819	309	491	491	5	0	94
11008464@N06	8702588299_0756370f4c_o.jpg	970	(0, 2)	f	1110	729	294	294	-5	-15	75
11008464@N06	11307413243_98d3c6e8e0_o.jpg	975	(25, 32)	f	581	637	682	682	15	-15	46
11008464@N06	8776026326_4cd1513b58_o.jpg	970	(0, 2)	f	2169	1318	535	535	85	-45	35
11008464@N06	9293015907_df8b0dc0d7_o.jpg	970	(0, 2)	f	653	760	950	950	0	0	72
11008464@N06	8703699316_6b2672dda5_o.jpg	970	(0, 2)	f	1193	1311	427	427	20	0	8
11008464@N06	10349506376_694b33dbd9_o.jpg	975	(25, 32)	f	1208	479	828	829	0	-45	23
11008464@N06	9666585863_96d2c12004_o.jpg	970	(0, 2)	f	5	337	944	943	-10	0	122
11008464@N06	8636538452_f7469cb25a_o.jpg	970	(0, 2)	f	2016	672	765	765	70	0	94
11008464@N06	11307637315_1c47c9c892_o.jpg	970	(0, 2)	f	691	763	497	497	5	0	46
11008464@N06	10906829846_9f492f9227_o.jpg	973	(25, 32)	m	398	24	480	481	0	0	86
11008464@N06	10193169475_e6ae252004_o.jpg	970	(0, 2)	f	370	301	384	384	0	15	106
11008464@N06	11345824903_e6355034f8_o.jpg	970	(0, 2)	f	247	334	713	776	0	0	48
11008464@N06	9472597837_66d18b2295_o.jpg	970	(0, 2)	f	2148	932	255	255	15	0	84
11008464@N06	10349688945_237b4b8816_o.jpg	973	(25, 32)	m	271	293	689	700	-10	30	80
11008464@N06	10349688945_237b4b8816_o.jpg	970	(0, 2)	f	31	369	457	456	0	15	45
11008464@N06	9249559974_9264b1a4db_o.jpg	973	(25, 32)	m	273	185	687	860	10	0	45
11008464@N06	10905522694_5d021d96be_o.jpg	970	(0, 2)	f	776	1246	542	542	-115	0	79
11008464@N06	9669848176_28b0ca653a_o.jpg	970	(0, 2)	f	816	736	357	357	-5	0	104
11008464@N06	9215614295_34ec89eb93_o.jpg	970	(0, 2)	f	729	1198	861	861	10	15	5
11008464@N06	10905409446_be78c84d84_o.jpg	970	(0, 2)	f	624	0	656	633	185	0	103
11008464@N06	8981677679_e31ce9cf32_o.jpg	977	(25, 32)	m	1077	457	829	829	-15	0	131
11008464@N06	8981677679_e31ce9cf32_o.jpg	971	(38, 43)	m	503	717	778	777	0	0	29
11008464@N06	11788979035_6089590969_o.jpg	975	(25, 32)	f	0	379	1412	1530	20	-15	41
11008464@N06	11788979035_6089590969_o.jpg	970	(0, 2)	f	1088	1064	950	950	15	45	42
11008464@N06	10479451345_1678cc0ee8_o.jpg	970	(0, 2)	f	281	1	848	849	-100	30	102
11008464@N06	9666600809_6ec2ff5b79_o.jpg	978	(4, 6)	m	1278	895	790	791	-5	0	135
11008464@N06	9666600809_6ec2ff5b79_o.jpg	970	(0, 2)	f	401	1067	402	402	-5	0	155
11008464@N06	10733729974_39010d812a_o.jpg	970	(0, 2)	f	519	410	320	320	-10	0	41
11008464@N06	9669835070_1a1f66ee61_o.jpg	970	(0, 2)	f	0	341	645	840	-15	15	46
11008464@N06	9234508950_07259ee2f3_o.jpg	970	(0, 2)	f	197	263	668	669	-5	15	127
11008464@N06	11307368953_1b98bf8fc5_o.jpg	975	(25, 32)	f	607	245	1147	1147	-5	0	121
11008464@N06	10479486064_b460413abd_o.jpg	970	(0, 2)	f	524	135	756	825	-100	0	45
11008464@N06	9146020199_0388f25898_o.jpg	970	(0, 2)	f	561	925	1523	1524	-5	0	109
11008464@N06	9295820050_174d095a92_o.jpg	970	(0, 2)	f	943	757	771	771	0	30	78
11008464@N06	11345788804_c19b26b078_o.jpg	975	(25, 32)	f	785	447	1663	2079	-25	30	33
11008464@N06	11345788804_c19b26b078_o.jpg	970	(0, 2)	f	433	914	1339	1339	-15	-15	57
11008464@N06	10479447695_9d660a250e_o.jpg	970	(0, 2)	f	410	116	327	329	-100	0	34
11008464@N06	8883042098_1cec99f49d_o.jpg	970	(0, 2)	f	618	1090	873	873	-15	0	57
11008464@N06	11548364405_5311516c71_o.jpg	970	(0, 2)	f	149	0	832	692	5	0	64
11008464@N06	9148233266_8a8b636371_o.jpg	970	(0, 2)	f	430	678	1351	1352	0	0	65
11008464@N06	9293022613_904b64c549_o.jpg	970	(0, 2)	f	101	432	832	832	5	0	91
11008464@N06	9710182363_a25db17961_o.jpg	970	(0, 2)	f	161	392	312	313	0	0	23
11008464@N06	9492976135_1d42b058fc_o.jpg	970	(0, 2)	f	988	967	522	523	-95	45	13
11008464@N06	11307740893_12f7d2651a_o.jpg	975	(25, 32)	f	1386	634	459	459	0	0	142
11008464@N06	11345678435_b599e934aa_o.jpg	970	(0, 2)	f	275	324	685	753	10	0	35
11008464@N06	11307593595_88b7b3dc16_o.jpg	970	(0, 2)	f	629	1753	529	529	0	0	40
11008464@N06	9495797170_254b4cb067_o.jpg	970	(0, 2)	f	900	953	542	541	5	0	10
11008464@N06	9666640959_fdf90e48a3_o.jpg	970	(0, 2)	f	407	0	532	532	-5	0	113
11008464@N06	11307333085_e81473196f_o.jpg	975	(25, 32)	f	97	269	1491	1492	-15	0	94
11008464@N06	11307333085_e81473196f_o.jpg	970	(0, 2)	f	991	1104	1052	1052	5	0	120
11008464@N06	10733732866_ea26f8500a_o.jpg	970	(0, 2)	f	238	385	722	776	-10	0	103
11008464@N06	8883046592_acb7896296_o.jpg	970	(0, 2)	f	706	949	548	549	0	0	57
11008464@N06	10733645065_0352ce231f_o.jpg	973	(25, 32)	m	419	449	541	560	10	30	54
11008464@N06	10733645065_0352ce231f_o.jpg	970	(0, 2)	f	193	368	468	469	0	0	58
11008464@N06	9231749555_cae384cdd0_o.jpg	973	(25, 32)	m	272	16	768	768	5	0	101
11008464@N06	9231749555_cae384cdd0_o.jpg	975	(25, 32)	f	633	144	647	761	0	0	85
11008464@N06	9231749555_cae384cdd0_o.jpg	970	(0, 2)	f	115	141	512	512	5	-15	15
11008464@N06	9403691624_db9ea12a3a_o.jpg	970	(0, 2)	f	192	85	832	832	-20	0	97
11008464@N06	9295811336_8727205156_o.jpg	970	(0, 2)	f	604	424	192	192	0	30	54
11008464@N06	9525013561_cfdea3192a_o.jpg	970	(0, 2)	f	186	0	2167	1887	10	0	89
11008464@N06	10733643605_9ebcc6e36e_o.jpg	973	(25, 32)	m	455	462	505	580	-5	30	104
11008464@N06	10733643605_9ebcc6e36e_o.jpg	970	(0, 2)	f	190	342	553	553	-5	0	27
11008464@N06	10192928304_b83478d053_o.jpg	970	(0, 2)	f	1166	1047	453	452	20	15	51
11008464@N06	9566469428_a00c4e9c64_o.jpg	970	(0, 2)	f	608	638	216	216	10	30	37
11008464@N06	9495780576_c996a1f6bd_o.jpg	973	(25, 32)	m	74	0	886	957	0	15	35
11008464@N06	9495780576_c996a1f6bd_o.jpg	970	(0, 2)	f	0	456	707	824	10	0	69
11008464@N06	8703709076_3406ed70de_o.jpg	975	(25, 32)	f	855	404	485	485	20	0	58
11008464@N06	8703709076_3406ed70de_o.jpg	970	(0, 2)	f	1077	733	300	299	10	0	111
11008464@N06	8981700533_477fd1974c_o.jpg	970	(0, 2)	f	428	836	1058	1058	-95	30	126
11008464@N06	11540986863_8bf3dd8f33_o.jpg	970	(0, 2)	f	833	1153	599	600	0	0	74
11008464@N06	9146033311_1cfc62de54_o.jpg	970	(0, 2)	f	851	1141	427	427	-15	0	58
11008464@N06	9532696200_4c25627a8a_o.jpg	970	(0, 2)	f	349	265	372	372	-15	-30	41
11008464@N06	11548361685_e3ac03d2fa_o.jpg	970	(0, 2)	f	721	1029	383	383	-5	0	111
11008464@N06	9669833058_f410010d9d_o.jpg	978	(4, 6)	m	141	155	760	761	-5	0	119
11008464@N06	9293016959_b7da6d3f92_o.jpg	970	(0, 2)	f	151	464	512	513	-10	0	58
11008464@N06	9400929815_d649780843_o.jpg	970	(0, 2)	f	516	838	535	535	5	30	74
11008464@N06	9295800094_d2c1a43731_o.jpg	970	(0, 2)	f	1276	830	274	274	5	0	100
11008464@N06	10192893214_a888515708_o.jpg	970	(0, 2)	f	1233	992	606	606	0	0	71
11008464@N06	9666614799_ee94e6ba45_o.jpg	975	(25, 32)	f	887	626	383	382	-5	0	121
11008464@N06	9666614799_ee94e6ba45_o.jpg	970	(0, 2)	f	768	886	306	306	-5	0	137
11008464@N06	11307791023_8ef00cd7a0_o.jpg	973	(25, 32)	m	163	0	797	797	-10	15	27
11008464@N06	11307791023_8ef00cd7a0_o.jpg	970	(0, 2)	f	262	643	628	628	10	-45	6
11008464@N06	9472601647_bddb3de307_o.jpg	975	(25, 32)	f	1872	757	740	739	-10	30	100
11008464@N06	9472601647_bddb3de307_o.jpg	970	(0, 2)	f	1647	1104	491	491	0	0	48
11008464@N06	10349517134_d51c73b7fa_o.jpg	970	(0, 2)	f	731	488	412	412	10	0	34
11008464@N06	9332168246_3c2d7d1360_o.jpg	970	(0, 2)	f	344	335	540	540	20	0	78
11008464@N06	8703706304_64162b1fbb_o.jpg	970	(0, 2)	f	1187	701	370	369	-15	0	20
11008464@N06	8776033466_f4a490bd02_o.jpg	970	(0, 2)	f	924	1123	357	357	-15	0	42
11008464@N06	10905452856_8fbbbef45c_o.jpg	975	(25, 32)	f	146	1203	561	561	-80	0	120
11008464@N06	8703717800_cb0c3da32a_o.jpg	970	(0, 2)	f	750	1153	772	772	10	0	106
11008464@N06	10905448596_f504f688e6_o.jpg	970	(0, 2)	f	602	287	568	569	-90	0	74
11008464@N06	8776011824_37212bf351_o.jpg	970	(0, 2)	f	1104	1440	516	517	5	0	62
11008464@N06	11307716633_59d61fae94_o.jpg	970	(0, 2)	f	925	588	836	835	5	0	85
11008464@N06	9666602391_fdf643f330_o.jpg	970	(0, 2)	f	0	19	600	620	-5	0	46
11008464@N06	9472592755_a4aac5b1be_o.jpg	970	(0, 2)	f	369	482	512	512	0	0	131
11008464@N06	8733788351_76af23b5d4_o.jpg	970	(0, 2)	f	690	819	1338	1338	20	0	18
11008464@N06	8635433037_766019f458_o.jpg	970	(0, 2)	f	1319	862	867	867	15	0	27
11008464@N06	10349720783_b7d4f74583_o.jpg	970	(0, 2)	f	753	1047	510	510	5	0	83
11008464@N06	11345680615_38bd8a7845_o.jpg	970	(0, 2)	f	237	347	723	773	0	-30	10
11008464@N06	8732924093_36d4d009c6_o.jpg	970	(0, 2)	f	761	736	1263	1262	0	0	28
11008464@N06	10733741826_e26af98d5f_o.jpg	970	(0, 2)	f	377	807	336	336	10	0	85
11008464@N06	10733774866_7c4ce48f74_o.jpg	970	(0, 2)	f	1217	612	752	752	5	0	91
11008464@N06	10733767146_60ebbe74a6_o.jpg	970	(0, 2)	f	1694	1053	1026	1026	5	0	44
11008464@N06	8652394616_ae51de0079_o.jpg	970	(0, 2)	f	615	820	1045	1046	-15	0	99
11008464@N06	10734184443_b2533f8bbc_o.jpg	970	(0, 2)	f	88	299	652	652	-10	0	30
11008464@N06	9088312448_d2471c365a_o.jpg	970	(0, 2)	f	84	501	696	697	15	0	44
11008464@N06	11307764893_16206a0b8b_o.jpg	970	(0, 2)	f	68	181	624	660	10	0	6
11008464@N06	11307310025_1b8a2d43db_o.jpg	975	(25, 32)	f	2017	744	332	331	0	30	56
11008464@N06	8732931237_d4d58e81c7_o.jpg	973	(25, 32)	m	278	253	682	740	5	30	82
11008464@N06	8732931237_d4d58e81c7_o.jpg	970	(0, 2)	f	132	388	448	449	-10	0	74
11008464@N06	10479449055_94ddffd8de_o.jpg	973	(25, 32)	m	444	0	608	529	-100	30	97
11008464@N06	10479449055_94ddffd8de_o.jpg	970	(0, 2)	f	337	215	556	557	-95	0	34
11008464@N06	9669822808_02d0f24620_o.jpg	975	(25, 32)	f	309	435	651	845	5	0	47
11008464@N06	9669822808_02d0f24620_o.jpg	970	(0, 2)	f	0	497	731	744	10	0	64
11008464@N06	10905394396_ec0847efde_o.jpg	970	(0, 2)	f	1764	1021	918	918	-110	0	46
11008464@N06	9669834418_a596a4b85e_o.jpg	970	(0, 2)	f	0	29	517	624	10	0	120
11008464@N06	9669834418_a596a4b85e_o.jpg	978	(4, 6)	m	781	93	499	609	20	0	111
11008464@N06	11548401043_2ae969aa90_o.jpg	975	(25, 32)	f	1432	404	542	542	-10	0	130
11008464@N06	11548401043_2ae969aa90_o.jpg	970	(0, 2)	f	1298	596	377	376	-10	-15	14
11008464@N06	8776004442_6eb42f53a3_o.jpg	970	(0, 2)	f	1165	1450	535	535	-10	0	53
11008464@N06	9666631915_2bef22738e_o.jpg	970	(0, 2)	f	1165	1141	1096	1096	15	-30	60
11008464@N06	11307300696_c1a1a12387_o.jpg	970	(0, 2)	f	67	305	893	904	5	0	59
11008464@N06	11307254385_3166b6c574_o.jpg	970	(0, 2)	f	306	67	648	648	0	0	108
11008464@N06	8982887210_9c93173b44_o.jpg	970	(0, 2)	f	718	1192	912	911	-10	0	70
11008464@N06	9566499874_eacf943088_o.jpg	975	(25, 32)	f	227	72	612	613	-15	0	49
11008464@N06	9566499874_eacf943088_o.jpg	970	(0, 2)	f	479	152	533	533	-10	0	114
11008464@N06	10479476864_0138e6a1e1_o.jpg	970	(0, 2)	f	371	0	800	740	-100	0	100
11008464@N06	8776046484_02942bf739_o.jpg	970	(0, 2)	f	1152	1769	446	446	-10	-15	40
11008464@N06	8703719808_97ff1289d6_o.jpg	970	(0, 2)	f	663	847	1287	1288	10	0	27
11008464@N06	9492979487_39dfaaea76_o.jpg	970	(0, 2)	f	1298	859	612	612	5	0	155
11008464@N06	9566466482_9d6a660698_o.jpg	970	(0, 2)	f	369	220	328	327	-15	0	45
11008464@N06	8702600709_eb9fbd43d4_o.jpg	970	(0, 2)	f	298	710	1466	1467	20	30	31
11008464@N06	9246783225_b4d66ebf1d_o.jpg	970	(0, 2)	f	216	102	777	777	10	15	57
11008464@N06	9475383568_096dd021a9_o.jpg	970	(0, 2)	f	368	477	508	507	5	0	163
11008464@N06	11307335944_e5626db623_o.jpg	970	(0, 2)	f	66	278	894	924	0	0	77
11008464@N06	9563674383_b4137a32e7_o.jpg	970	(0, 2)	f	637	969	612	612	-10	-30	97
11008464@N06	10414830814_977d489882_o.jpg	970	(0, 2)	f	305	521	356	356	-15	0	52
11008464@N06	8734030854_156ddd1b9c_o.jpg	975	(25, 32)	f	991	607	816	816	5	0	84
11008464@N06	8734030854_156ddd1b9c_o.jpg	970	(0, 2)	f	1058	1365	605	606	5	0	64
11008464@N06	8702571645_cbf4e7e2d5_o.jpg	970	(0, 2)	f	1273	1298	880	880	15	0	74
